party,first_name,last_name,elected_appointed,birth_year_x,gender,race_ethnicity,religion,lgbtq,pre_election_incumbent,period,military_service,is_vet,district,state,birthday,type,senate_class,twitter,twitter_id,govtrack_id,birth_year_y,age,ideology,christian,since_first_elected,ideology_cluster,2014_2018_acs_citizen_adult_population_white,2014_2018_acs_citizen_adult_population_black,2014_2018_acs_citizen_adult_population_latino,2014_2018_acs_citizen_adult_population_asian_and_pacific_islander,2014_2018_acs_citizen_adult_population_native,2014_2018_acs_citizen_adult_population_other,2010_census_adult_population_by_race_white,2010_census_adult_population_by_race_black,2010_census_adult_population_by_race_latino,2010_census_adult_population_by_race_asian_and_pacific_islander,2010_census_adult_population_by_race_native,2010_census_adult_population_by_race_other,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_high_school_or_greater,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_hs_rank,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_bachelor's_degree_or_higher,2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_ba_rank_(bachelor's_degree_share),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_(bachelor's_degree_or_higher_among_whites_only),2014_2018_acs_educational_attainment_among_adults_25+_and_median_household_income_white_ba_rank_(bachelor's_degree_share),median_income,income_rank,white_income,white_rank,non_college_white_share,is_border,population_white_percentage,avgmaxaddown (cd),avgmaxadup (cd),providercount (cd),percentage_adv_tech (cd),avgmaxaddown (state),avgmaxadup (state),providercount (state),percentage_adv_tech (state),cd_urban_pop_ratio,total_district_population,(cd) perc_estimate_households_income_$20000_less_with_internet,"(cd) perc_estimate_households_income_$75,000_more_with_internet","(cd) perc_estimate_households_income_$75,000_more_without_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_with_internet","(cd) perc_estimate_households_income_between_$20000_$74,999_without_internet",(cd) perc_estimate_households_with_internet,(cd) perc_estimate_households_with_internet_broadband_any,(cd) perc_estimate_households_without_internet,(cd) perc_households_income_$20000_less_without_internet,(state) perc_estimate_households_income_$20000_less_with_internet,"(state) perc_estimate_households_income_$75,000_more_with_internet","(state) perc_estimate_households_income_$75,000_more_without_internet","(state) perc_estimate_households_income_between_$20000_$74,999_with_internet","(state) perc_estimate_households_income_between_$20000_$74,999_without_internet",(state) perc_estimate_households_with_internet,(state) perc_estimate_households_with_internet_broadband_any,(state) perc_estimate_households_without_internet,(state) perc_households_income_$20000_less_without_internet,state_urban_pop_ratio,total_state_population,state_code,current_dollar_gdp_2021,current_dollar_gdp_2022,real_gdp_2021,real_gdp_2022,2022_nominal_gdp_per_capita,2022_real_gdp_per_capita,2021_nominal_gdp_per_capita,2021_real_gdp_per_capita
R,Jackie,Walorski,2012-01-01,1963,F,White,Christian,No,Won,116,no,No,2,IN,1963-08-17,rep,,,,412538,1963.0,60.0,0.7468174629198483,Yes,11,Right Centrist,86.3,6.3,4.9,0.9,0.3,1.3,85.2,6.0,6.3,1.1,0.3,1.0,85.7,326,21.8,351,23.1,389,52651,301,55600,340,66.4,no,86.3,107.47725690464011,10.309940379008747,7.0,0.1149715298850966,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.6716428451137296,736309.0,8.70747211450046,36.37599357425048,2.3460527798272173,38.60465285324359,8.60716064010351,84.0748265447422,83.68811854199453,15.92517345525781,4.9719600353270845,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Jim,Banks,2016-01-01,1979,M,White,Christian,No,Won,116,Navy Reserve,Yes,3,IN,1979-07-16,rep,,RepJimBanks,8.161313190339502e+17,412702,1979.0,44.0,0.8793986426486747,Yes,7,Far Right,88.2,5.6,3.4,1.2,0.2,1.4,87.8,5.4,4.2,1.4,0.3,0.9,87.7,271,23.0,336,23.9,376,54265,268,56877,323,67.1,no,88.19999999999999,97.70852715135504,14.53250068027211,9.0,0.1163603043542091,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.6183662122890929,760822.0,7.833886656182655,37.44505315668116,2.63642063500221,39.38253966622469,8.34369743004663,85.03355911646504,84.66147947908851,14.966440883534965,3.9863228184861215,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Jim,Baird,2018-01-01,1945,M,White,Christian,No,Open - Ran for Senate,116,Army,Yes,4,IN,1945-06-04,rep,,RepJimBaird,1.0863164944500326e+18,412777,1945.0,78.0,0.7420151758147467,Yes,5,Right Centrist,90.8,3.7,2.9,1.4,0.3,1.0,89.5,2.9,4.1,2.4,0.2,0.9,90.1,163,26.3,272,26.2,332,57622,225,59262,289,67.0,no,90.7092907092907,97.19867489379416,29.51076311404484,7.0,0.145385566827331,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.6173845521038227,758525.0,8.660624715392595,40.303832313597134,2.0844389510697816,37.58358470087548,7.458511516114343,86.81612906539208,86.5480417298652,13.18387093460792,3.640920467423794,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Susan,Brooks,2012-01-01,1960,F,White,Christian,No,Won,116,no,No,5,IN,1960-08-25,rep,,,,412539,1960.0,63.0,0.6342079878868209,Yes,11,Right Centrist,85.5,8.2,2.6,2.2,0.1,1.3,85.0,7.8,3.4,2.6,0.2,1.0,93.5,31,45.4,44,46.3,87,69954,118,73378,159,45.9,no,85.58558558558559,154.05836512517254,24.507020213107285,8.0,0.1742981421520385,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.8707870319888182,807033.0,6.961368526936348,49.713510829290655,1.4957917924035806,33.76306708939735,5.012605523511211,90.641353756828,90.43794644562436,9.358646243172007,2.8502489272572165,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Greg,Pence,2018-01-01,1956,M,White,Christian,No,Open - Ran for Senate,116,Marine Corps,Yes,6,IN,1956-11-14,rep,,RepGregPence,1.0823693922294006e+18,412778,1956.0,66.0,0.653138281359125,Yes,5,Right Centrist,94.3,2.6,1.5,0.6,0.2,0.9,93.9,2.4,1.8,0.9,0.2,0.8,89.0,217,21.2,364,20.5,414,52883,296,53238,373,74.9,no,94.20579420579422,130.26913840356286,17.472030398454592,6.0,0.1397969871194901,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.5231722732250591,710419.0,8.795899107755663,36.73823209791809,2.233828071379547,37.96220830473575,8.77552333562114,83.92959277053306,83.49633951040951,16.07040722946694,5.061055822466255,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
Democratic,André,Carson,2008-01-01,1974,M,Black,Muslim,No,Won,116,no,No,7,IN,1974-10-16,rep,,RepAndreCarson,199325935.0,412258,1974.0,48.0,0.118721473300026,No,15,Far Left,62.5,29.7,4.2,1.4,0.2,1.9,61.5,26.7,8.1,1.9,0.3,1.4,83.1,368,23.5,326,28.2,295,42628,408,51430,393,44.9,no,62.562562562562555,216.3381757762716,62.16018085709581,8.0,0.24851886498285,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.9895232472251798,809603.0,11.270904397382184,31.10682821140365,1.6496963856651912,41.76380304475879,7.658803220258399,84.28640260888156,84.14153565354462,15.713597391118444,6.405097785194852,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Larry,Bucshon,2010-01-01,1962,M,White,Christian,No,Won,116,Navy Reserve,Yes,8,IN,1962-05-31,rep,,RepLarryBucshon,234812598.0,412427,1962.0,61.0,0.6989004623301552,Yes,13,Right Centrist,92.7,4.0,1.2,0.7,0.1,1.2,92.7,3.9,1.6,0.8,0.2,0.8,88.8,225,20.9,369,21.1,407,50952,327,52210,385,73.2,no,92.7927927927928,139.58153280123167,21.89407877412387,6.0,0.1932162237271278,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.5614518593774338,712632.0,9.335576703997758,35.05301715828031,2.2493296177506705,39.23830555409503,8.460662144872671,83.94763131605238,83.6268994163731,16.05236868394763,5.3423769213242895,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
R,Trey,Hollingsworth,2016-01-01,1983,M,White,Christian,No,Won,116,no,No,9,IN,1983-09-12,rep,,,,412703,1983.0,40.0,0.526095198526672,Yes,7,Centrist,92.7,2.7,1.9,1.2,0.2,1.2,92.1,2.4,2.3,1.9,0.2,1.0,89.6,193,26.5,264,26.0,340,55768,250,57082,316,68.6,no,92.79279279279278,203.9557249712313,109.75995238095238,6.0,0.231533828784244,138.41641827427085,23.364425171410105,7.0,0.1595574872148885,0.6212087697782688,764034.0,8.520915656083936,39.737362038424855,2.3310396511786347,36.0822319117046,8.07024117727211,84.57146750238452,84.34050960621337,15.42853249761548,5.027251669164736,8.798059636216108,38.66459289842412,2.078852253926541,37.75496158203249,7.747003833217482,85.50553439123985,85.21761411667272,14.494465608760157,4.668609521616136,0.712711523701619,6785529.0,IN,412975000000.0,455750000000.0,346241000000.0,352956000000.0,67165.0,52016.0,60861.0,51026.0
Democratic,Abby,Finkenauer,2018-01-01,1989,F,White,Christian,No,Lost,116,no,No,1,IA,1988-12-27,rep,,,,412771,1988.0,34.0,0.4329913376881099,Yes,5,Centrist,92.6,3.1,2.1,1.0,0.3,0.9,92.6,2.7,2.5,1.1,0.3,0.7,92.5,62,26.7,260,27.1,314,58994,208,60835,267,67.5,no,92.60000000000001,109.2912244203214,44.98799483871685,7.0,0.151165659797671,97.77773892773892,36.98118404118405,7.0,0.1416132322291694,0.6091541017122413,782601.0,7.548820694902359,40.840730408318535,2.081853918336292,37.210880040578246,7.414088257671823,86.06169160537662,85.60043114379914,13.938308394623384,4.442366218615267,7.723322072310343,40.97202141240029,2.2457786836749647,36.1873012962323,7.692681432163894,85.30487436945717,84.88264478094293,14.69512563054284,4.756665514703981,0.6332227631473801,3191036.0,IA,216860000000.0,231108000000.0,179753000000.0,177090000000.0,72424.0,55496.0,67959.0,56331.0
Democratic,Dave,Loebsack,2006-01-01,1952,M,White,Christian,No,Won,116,no,No,2,IA,1952-12-23,rep,,,,412209,1952.0,70.0,0.4391518875871695,Yes,17,Centrist,90.5,3.2,3.6,1.2,0.2,1.2,90.3,2.8,3.8,2.0,0.2,0.9,92.1,84,28.2,240,28.4,293,54964,258,57258,313,64.8,no,90.59059059059058,91.20389272859488,26.585337651904723,6.0,0.1723077427767708,97.77773892773892,36.98118404118405,7.0,0.1416132322291694,0.6311715534650681,782381.0,8.784210205958013,38.81134450954826,2.2373787045372278,36.92475756925335,7.734397775435606,84.92140021976543,84.52031228475963,15.078599780234567,5.106823300261732,7.723322072310343,40.97202141240029,2.2457786836749647,36.1873012962323,7.692681432163894,85.30487436945717,84.88264478094293,14.69512563054284,4.756665514703981,0.6332227631473801,3191036.0,IA,216860000000.0,231108000000.0,179753000000.0,177090000000.0,72424.0,55496.0,67959.0,56331.0
Democratic,Cindy,Axne,2018-01-01,1965,F,White,Christian,No,Lost,116,no,No,3,IA,1965-04-20,rep,,,,412772,1965.0,58.0,0.5082745194961261,Yes,5,Centrist,89.8,3.4,3.6,1.8,0.2,1.2,88.6,3.3,4.7,2.3,0.2,0.9,91.9,87,32.9,159,34.5,206,64818,158,67556,198,58.8,no,89.8,110.2511056866896,30.512352563955545,6.0,0.1367415957682561,97.77773892773892,36.98118404118405,7.0,0.1416132322291694,0.7978548459741701,859240.0,6.682004542370882,46.04430286405333,2.0776922396248123,34.14594578650857,6.9026339851930505,87.18402501253576,86.87225319293277,12.815974987464235,3.8356487626463736,7.723322072310343,40.97202141240029,2.2457786836749647,36.1873012962323,7.692681432163894,85.30487436945717,84.88264478094293,14.69512563054284,4.756665514703981,0.6332227631473801,3191036.0,IA,216860000000.0,231108000000.0,179753000000.0,177090000000.0,72424.0,55496.0,67959.0,56331.0
R,Steve,King,2002-01-01,1949,M,White,Christian,No,Won,116,no,No,4,IA,1949-05-28,rep,,,,400220,1949.0,74.0,0.7684128011689731,Yes,21,Right Centrist,92.9,1.3,3.4,1.1,0.5,0.8,92.1,1.0,4.3,1.6,0.3,0.6,91.5,103,24.5,305,25.0,356,54944,260,56605,326,69.7,no,92.9,88.79272116174056,37.35527797876726,7.0,0.1207242324096827,97.77773892773892,36.98118404118405,7.0,0.1416132322291694,0.4754047907190251,766816.0,7.971899619339369,37.728380221158005,2.6054895269855427,36.63648525505555,8.800111160659467,82.86154681350214,82.33676509555293,17.138453186497856,5.732852498852848,7.723322072310343,40.97202141240029,2.2457786836749647,36.1873012962323,7.692681432163894,85.30487436945717,84.88264478094293,14.69512563054284,4.756665514703981,0.6332227631473801,3191036.0,IA,216860000000.0,231108000000.0,179753000000.0,177090000000.0,72424.0,55496.0,67959.0,56331.0
R,Steve,Watkins,2018-01-01,1976,M,White,Christian,No,Open - Retired,116,Army,Yes,2,KS,1976-09-18,rep,,,,412779,1976.0,46.0,0.8308055711244925,Yes,5,Far Right,86.3,4.5,4.6,0.9,1.2,2.4,86.5,4.5,4.4,1.4,1.5,1.8,92.2,78,29.0,227,30.0,279,53367,283,55378,345,60.4,no,86.38638638638638,76.67831980676328,7.930686745786336,7.0,0.0969088157159275,104.87898391608393,30.52720288146636,6.0,0.138050653754483,0.5754582906836081,709267.0,8.879408700828414,36.322309071453375,2.8785441454720684,37.36225578082813,8.787283949742406,82.81802527052787,82.56397355310992,17.181974729472124,5.516146634257652,8.156267028418648,40.8705739273577,2.009320495349843,37.48186925859856,7.050917000909937,86.74632932007417,86.5087102143749,13.253670679925836,4.193433183666055,0.7234390551751463,2937773.0,KS,191381000000.0,210670000000.0,162291000000.0,164939000000.0,71711.0,56144.0,65145.0,55243.0
Democratic,Sharice,Davids,2018-01-01,1980,F,Other,Unknown,Yes,Lost,116,no,No,3,KS,1980-05-22,rep,,RepDavids,1.0805161163954996e+18,412780,1980.0,43.0,0.3458365513388516,No,5,Left Centrist,80.8,8.3,5.9,3.0,0.3,1.8,76.8,8.4,9.4,3.7,0.4,1.4,92.4,66,47.2,37,52.5,50,74412,87,83146,91,38.4,no,80.71928071928072,322.08575478647674,113.45054451387004,8.0,0.3296949836148223,104.87898391608393,30.52720288146636,6.0,0.138050653754483,0.9405962611186492,795961.0,5.82701829500532,54.78060440498549,1.467671819387715,31.506350061070908,3.8858827701238488,92.24596472334224,92.11397276106172,7.754035276657779,2.4004806871462154,8.156267028418648,40.8705739273577,2.009320495349843,37.48186925859856,7.050917000909937,86.74632932007417,86.5087102143749,13.253670679925836,4.193433183666055,0.7234390551751463,2937773.0,KS,191381000000.0,210670000000.0,162291000000.0,164939000000.0,71711.0,56144.0,65145.0,55243.0
R,Ron,Estes,2017-01-01,1956,M,White,Christian,No,Won,116,no,No,4,KS,1956-07-19,rep,,RepRonEstes,8.547150711168492e+17,412735,1956.0,67.0,0.6639224918871471,Yes,6,Right Centrist,80.6,6.4,7.4,2.6,0.8,2.1,79.3,6.4,8.6,3.1,0.9,1.7,89.9,173,29.2,221,31.7,245,54768,264,58804,298,55.0,no,80.68068068068068,98.23800245828689,19.82110808275973,7.0,0.1147311204461928,104.87898391608393,30.52720288146636,6.0,0.138050653754483,0.7925930479566675,732016.0,8.89194054488662,37.37041332545911,1.6759995161623136,40.15817223198594,7.326939086258298,86.69090598606832,86.42052610233168,13.30909401393168,4.306155411511068,8.156267028418648,40.8705739273577,2.009320495349843,37.48186925859856,7.050917000909937,86.74632932007417,86.5087102143749,13.253670679925836,4.193433183666055,0.7234390551751463,2937773.0,KS,191381000000.0,210670000000.0,162291000000.0,164939000000.0,71711.0,56144.0,65145.0,55243.0
R,James,Comer,2016-01-01,1943,M,White,Christian,No,Won,116,no,No,1,KY,1972-08-19,rep,,RepJamesComer,1.2748527942063882e+18,412676,1972.0,51.0,0.7127427718168798,Yes,7,Right Centrist,89.9,6.8,1.7,0.4,0.2,0.9,89.9,6.5,2.0,0.5,0.2,0.0,84.3,350,16.6,415,16.9,431,42114,412,43983,429,74.7,no,89.98998998998998,131.1066919959473,15.49108371895314,4.0,0.1900651089004197,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.3691608966603637,722414.0,11.888688109866282,28.460065052403326,2.3144199494036863,39.53451391398627,9.658836284784966,80.16985905312612,79.88326707625588,19.83014094687387,7.856884712685219,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
R,Brett,Guthrie,2008-01-01,1964,M,White,Christian,No,Won,116,Army,Yes,2,KY,1964-02-18,rep,,RepGuthrie,1908143071.0,412278,1964.0,59.0,0.6716740789583601,Yes,15,Right Centrist,90.4,5.3,1.8,0.8,0.3,1.4,90.3,5.2,2.3,1.1,0.3,0.0,86.6,298,20.2,385,20.3,418,50611,331,51920,386,72.1,no,90.4,148.74193946453724,24.864428656002147,5.0,0.2112887310045391,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.4969897449368183,757577.0,10.010220896518636,34.77434068264464,2.0170626394943785,38.92666680572648,8.155510592881528,84.02758946760949,83.71122838488975,15.972410532390509,5.799837300014602,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
Democratic,John,Yarmuth,2006-01-01,1947,M,White,Jewish,No,Won,116,no,No,3,KY,1947-11-04,rep,,,,412211,1947.0,75.0,0.2884363244738957,No,17,Left Centrist,73.7,20.6,2.4,1.7,0.2,1.5,73.5,19.2,3.8,2.1,0.2,0.1,89.8,185,31.9,170,35.6,190,53348,284,60237,275,47.4,no,73.6263736263736,244.29819006908244,71.09639227185453,6.0,0.317809429921474,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.9855601510285,766214.0,10.12419023542424,38.36245852425344,1.5105071891294044,39.20587770579871,6.158318849739295,87.84073313319641,87.69252646547639,12.159266866803604,4.490440827934903,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
R,Thomas,Massie,2012-01-01,1971,M,White,Christian,No,Won,116,no,No,4,KY,1971-01-13,rep,,RepThomasMassie,975200486.0,412503,1971.0,52.0,0.5233292164029122,Yes,11,Centrist,93.1,3.3,1.6,0.7,0.1,1.2,92.5,3.1,2.3,1.0,0.2,0.1,89.2,209,27.8,247,28.0,297,61835,187,63578,241,67.0,no,93.10000000000001,150.04471018062395,24.54354285714286,5.0,0.2179717345468968,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.6711745104740461,795873.0,7.877776402792039,44.87998046777015,1.8043900693327268,33.92554340737074,6.197135049984448,87.01708735656018,86.68330027793293,12.982912643439812,4.981387524122638,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
R,Hal,Rogers,1980-01-01,1937,M,White,Christian,No,Won,116,Army NG,Yes,5,KY,1937-12-31,rep,,RepHalRogers,550401754.0,400340,1937.0,85.0,0.543917695191087,Yes,43,Centrist,96.6,1.5,0.7,0.2,0.3,0.7,96.5,1.4,0.9,0.3,0.2,0.0,76.1,411,13.0,429,13.0,435,32884,434,33078,434,84.0,no,96.6,190.99058136365664,20.340761933167443,4.0,0.2457511711515415,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.2240301141522233,686189.0,15.868213471494542,21.791460984864667,1.5830540203591,38.301285163334974,9.740675866193872,76.21069066363209,75.9609596196942,23.789309336367907,12.465579449814935,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
R,Andy,Barr,2012-01-01,1973,M,White,Christian,No,Won,116,no,No,6,KY,1973-07-24,rep,,RepAndyBarr,1089334250.0,412541,1973.0,50.0,0.7670906849349584,Yes,11,Right Centrist,87.3,8.3,1.7,1.0,0.2,1.5,85.3,8.1,3.7,1.7,0.2,0.1,87.6,273,31.3,180,32.3,239,52340,305,55343,346,59.1,no,87.3,180.6132160562485,82.73221758692134,6.0,0.2827480387061648,170.17876480541454,24.0715264486975,5.0,0.2334665603525083,0.7253482816829634,784926.0,10.43879155005176,37.62124755587931,1.81024677631663,38.17748469629005,6.675165177829749,86.43401193625478,86.23752380222112,13.565988063745223,5.080576109598844,10.901910685371677,34.7503973690796,1.8353252255947967,37.9929404854816,7.665995148154963,83.89823923504024,83.64524853993288,16.10176076495976,6.600440391210002,0.5884050970599509,4513191.0,KY,237182000000.0,260304000000.0,197818000000.0,201375000000.0,57676.0,44619.0,52553.0,43831.0
R,Steve,Scalise,2008-01-01,1965,M,White,Christian,No,Won,116,no,No,1,LA,1965-10-06,rep,,SteveScalise,1209417007.0,412261,1965.0,57.0,0.5947235484893871,Yes,15,Centrist,77.3,13.3,5.4,1.7,1.1,1.3,76.6,11.7,7.3,2.0,1.2,1.2,87.6,274,30.5,200,33.5,218,59050,206,65491,217,51.4,no,77.22277722277722,174.7155410085723,32.95856014577176,5.0,0.2242230021872933,132.76835613734724,8.91855238095238,5.0,0.1980698435783432,0.8514870281332383,790134.0,9.952463988117632,41.75840713465483,1.8147436883103287,34.90608938602317,5.941837906452531,86.7370273798268,86.61696050879564,13.262972620173198,5.506391025410338,11.80587210848559,34.40402417018648,2.168682278723544,34.94753879898309,8.418614360842696,81.32083834972418,81.15743507765517,18.67916165027582,8.091865010709578,0.7161981741266036,4657279.0,LA,258571000000.0,281429000000.0,221153000000.0,217156000000.0,60428.0,46627.0,55520.0,47485.0
Democratic,Cedric,Richmond,2010-01-01,1973,M,Black,Christian,No,Won,116,no,No,2,LA,1973-09-13,rep,,,,412432,1973.0,49.0,0.2530732683810167,Yes,13,Left Centrist,31.7,61.4,3.7,1.9,0.2,1.1,31.8,58.5,5.8,2.6,0.3,1.1,82.4,373,23.3,329,36.3,184,39372,424,61380,261,20.2,no,31.7,198.27140420027644,23.89196078981734,6.0,0.2234036825670292,132.76835613734724,8.91855238095238,5.0,0.1980698435783432,0.9408061308384896,795455.0,14.805104461645987,29.559676196788875,1.9957145622848669,35.40539387635233,8.161363464838738,79.88042775624851,79.77017453478719,20.11957224375149,9.962494216627892,11.80587210848559,34.40402417018648,2.168682278723544,34.94753879898309,8.418614360842696,81.32083834972418,81.15743507765517,18.67916165027582,8.091865010709578,0.7161981741266036,4657279.0,LA,258571000000.0,281429000000.0,221153000000.0,217156000000.0,60428.0,46627.0,55520.0,47485.0
R,Clay,Higgins,2016-01-01,1961,M,White,Christian,No,Won,116,Army,Yes,3,LA,1961-08-24,rep,,RepClayHiggins,8.436369705386189e+17,412705,1961.0,62.0,0.6707234596230107,Yes,7,Right Centrist,71.6,23.8,2.2,1.0,0.4,1.1,71.5,22.8,2.8,1.3,0.4,1.1,83.8,356,21.3,361,24.4,367,48996,355,57261,312,54.1,no,71.52847152847153,144.97804143697044,14.282104716553288,5.0,0.2420433849649277,132.76835613734724,8.91855238095238,5.0,0.1980698435783432,0.697734962548616,790893.0,11.323773086715793,35.810847220164085,1.979631151405747,36.04019883876008,7.725209144427531,83.25497433686735,83.17481914563997,16.745025663132655,7.040185367299376,11.80587210848559,34.40402417018648,2.168682278723544,34.94753879898309,8.418614360842696,81.32083834972418,81.15743507765517,18.67916165027582,8.091865010709578,0.7161981741266036,4657279.0,LA,258571000000.0,281429000000.0,221153000000.0,217156000000.0,60428.0,46627.0,55520.0,47485.0
R,Mike,Johnson,2016-01-01,1972,M,White,Christian,No,Won,116,no,No,4,LA,1972-01-30,rep,,RepMikeJohnson,8.272797652875592e+17,412706,1972.0,51.0,0.7418907940720912,Yes,7,Right Centrist,61.5,33.2,2.6,0.8,0.8,1.1,62.2,32.1,2.8,1.0,0.8,1.2,85.1,341,19.7,397,22.8,396,41366,416,51796,389,47.5,no,61.50000000000001,43.7375,3.337468965517241,4.0,0.14203631932574,132.76835613734724,8.91855238095238,5.0,0.1980698435783432,0.551017547990341,713530.0,12.092126961774351,27.137430747280845,3.351553669699272,34.21927402768256,11.562563693972466,73.65858177842836,73.44883173673776,26.341418221571644,11.427300857899905,11.80587210848559,34.40402417018648,2.168682278723544,34.94753879898309,8.418614360842696,81.32083834972418,81.15743507765517,18.67916165027582,8.091865010709578,0.7161981741266036,4657279.0,LA,258571000000.0,281429000000.0,221153000000.0,217156000000.0,60428.0,46627.0,55520.0,47485.0
